data,hora,tc9,uc9,pc9,tc10,uc10,pc10,tc11,uc11,pc11,tamb,uamb,pamb
2024-10-24,13:44,32.72,72.08,995.16,31.69,100,994.96,33,78.2,995.12,30.61,62.96,994.34
2024-10-24,15:22,30.47,64.59,996.53,30.88,100,996.33,32,76.26,996.56,27.28,56.94,995.63
2024-10-24,15:52,30.16,66.14,996.28,30.56,100,996.08,31.61,75.99,996.27,27.49,54.11,995.37
2024-10-24,16:22,30.11,67.35,995.91,30.28,100,995.79,31.26,75.57,995.95,27.58,53.99,995.04
2024-10-24,16:52,29.92,69.75,995.37,30.04,100,995.24,31.17,75.41,995.41,27.33,54.99,994.49
2024-10-24,17:22,29.8,67.05,995.27,29.91,100,995.14,31.24,75.21,995.4,27.42,53.57,994.38
2024-10-24,17:52,29.85,65.91,995.52,29.77,100,995.39,31.2,74.84,995.58,27.67,54.48,994.64
2024-10-24,18:22,30.05,66.37,994.94,29.7,100,994.87,30.98,74.08,995.07,27.38,55.28,994.08
2024-10-24,18:52,30,65.18,994.73,29.67,100,994.63,30.87,73.6,994.88,27.32,50.87,993.87
2024-10-24,19:22,29.91,61.32,995.14,29.57,100,995.02,30.79,73.06,995.22,27.25,51.73,994.21
2024-10-24,19:52,30.01,62.27,995.67,29.47,100,995.55,30.71,72.67,995.76,27.58,50.21,994.8
2024-10-24,20:22,30.23,61.21,995.48,29.33,100,995.4,30.64,72.19,995.62,28.41,45.38,994.6
2024-10-24,20:52,30.47,61.69,996.8,29.25,100,996.67,30.46,71.1,996.85,27.64,50.4,995.89
2024-10-24,21:52,30.54,63.33,996.5,29.17,100,996.41,30.5,70.33,996.64,27.77,48.8,995.58
2024-10-24,22:22,30.63,57.81,996.88,29.08,100,996.77,30.51,70.1,996.95,27.69,50.67,995.88
2024-10-24,22:52,30.35,58.74,997.19,29.01,100,997.08,30.48,70.09,997.25,27.15,52.85,996.2
2024-10-24,23:22,30.32,64.76,997.43,28.92,100,997.27,30.59,70.11,997.43,27.15,51.9,996.4
2024-10-24,23:52,30.31,65.75,998.16,28.82,100,998.02,30.35,70.05,998.24,26.84,53.76,997.15
2024-10-25,00:22,30.7,72.41,997.95,28.77,100,997.82,30.29,69.92,997.99,26.58,55.68,996.95
2024-10-25,00:52,30.48,69.09,997.56,28.68,100,997.37,30.16,69.93,997.55,26.66,54,996.52
2024-10-25,01:22,30.15,70.11,997.27,28.6,100,997.15,30.2,69.84,997.34,26.78,52.8,996.31
2024-10-25,01:52,30.21,67.4,997.43,28.49,100,997.27,30.15,69.95,997.44,26.89,53.69,996.47
2024-10-25,02:22,30.13,68.56,997.17,28.45,100,996.98,30.42,69.88,997.2,25.46,60.18,996.08
2024-10-25,02:52,30.01,66.05,997.23,28.27,100,997.11,30.56,69.92,997.28,24.8,63.65,996.24
2024-10-25,03:22,29.84,66.87,997.44,27.98,100,997.29,30.5,69.78,997.5,25.46,54.62,996.46
2024-10-25,03:52,29.52,68.04,997.77,27.75,100,997.56,30.24,69.74,997.8,25.62,52.48,996.69
2024-10-25,04:22,29.12,72.22,998.58,27.61,100,998.46,29.86,69.8,998.65,25.08,57.79,997.58
2024-10-25,04:52,28.76,63.75,999.14,27.44,100,999.03,29.62,69.79,999.25,24.81,52.53,998.13
2024-10-25,05:22,28.34,62.88,999.77,27.23,100,999.63,29.17,69.85,999.86,24.59,52.45,998.75
2024-10-25,05:52,28.34,61.91,1000.66,27.07,100,1000.55,29.05,70.17,1000.72,24.52,52.62,999.62
2024-10-25,06:22,28.09,62.64,1001.19,26.98,100,1001.05,29.02,70.33,1001.24,24.52,52.41,1000.09
2024-10-25,06:52,28.23,64.56,1001.74,26.96,100,1001.61,28.85,70.55,1001.76,24.88,49.9,1000.68
2024-10-25,07:22,28.19,63.39,1002.14,26.85,100,1002,28.7,70.57,1002.18,25.3,49.17,1001.1
2024-10-25,07:52,28.31,64.51,1002.27,26.84,100,1002.13,28.7,70.7,1002.34,25.8,51.43,1001.23
2024-10-25,08:22,28.43,65.56,1002.66,26.92,100,1002.5,28.88,71.13,1002.7,26.22,46.8,1001.58
2024-10-25,08:52,28.68,66.1,1002.93,27.11,100,1002.74,29.14,71.36,1002.94,26.59,47.2,1001.87
2024-10-25,09:22,29.04,67.75,1003.05,27.34,100,1002.89,29.36,71.53,1003.1,27.11,45.78,1002.03
2024-10-25,09:52,29.06,66.03,1003.28,27.55,100,1003.14,29.57,71.86,1003.37,27.53,45.64,1002.25
2024-10-25,10:22,29.54,66.72,1003.44,27.82,100,1003.29,29.85,72.13,1003.53,28.03,44.46,1002.45
2024-10-25,10:52,29.58,64.36,1003.36,28.08,100,1003.15,30.03,72.45,1003.35,28.54,44.21,1002.25
2024-10-25,11:22,29.72,63.03,1003.37,28.39,100,1003.27,30.43,72.49,1003.43,29.19,43.27,1002.33
2024-10-25,11:52,30.37,63.18,1003.06,28.78,100,1002.92,30.76,72.58,1003.13,29.91,42.03,1002.06
2024-10-25,12:22,30.17,52.41,1003.19,29.17,100,1003.11,30.95,72.46,1003.25,30.11,40.5,1002.15
2024-10-25,12:52,30.38,58.42,1002.92,29.73,100,1002.94,31.23,72.23,1003.04,30.11,41.24,1001.98
2024-10-25,13:22,30.45,58.63,1002.62,29.94,100,1002.58,31.52,72.05,1002.79,30.45,40.57,1001.64
2024-10-25,13:52,30.81,60.25,1002.24,30.15,100,1002.22,31.68,71.86,1002.34,30.77,41.04,1001.27
2024-10-25,14:22,31.3,62.1,1001.98,30.47,100,1001.85,31.91,71.75,1002.09,31.19,40.56,1001
2024-10-25,14:52,31.64,62.99,1001.88,30.73,100,1001.8,31.87,71.06,1002.06,31.43,38.6,1000.91
2024-10-25,15:22,32.02,62.99,1002.02,30.97,100,1002.02,32.05,70.52,1002.22,32.15,37.01,1001.01
2024-10-25,15:52,32.2,61.59,1002.05,31.28,100,1001.99,32.26,69.77,1002.22,32.51,36.34,1001.04
2024-10-25,16:22,32.38,60.26,1002.33,31.54,100,1002.27,32.6,69.36,1002.49,32.27,37.47,1001.33
2024-10-25,16:52,32.84,62.9,1003.13,31.85,100,1003.1,32.92,68.86,1003.36,31.19,47.18,1002.12
2024-10-25,17:22,32.79,61.81,1003.87,32.07,100,1003.81,32.9,68.26,1004.03,30.02,49.57,1002.86
2024-10-25,17:52,32.63,63.11,1004.38,32.03,100,1004.31,32.89,67.86,1004.53,29.69,51,1003.35
2024-10-25,18:22,32.3,62.01,1005.03,31.89,100,1004.98,32.85,67.8,1005.23,28.68,52.68,1004.05
2024-10-25,18:52,32.03,62.52,1005.59,31.77,100,1005.56,32.88,67.78,1005.74,27.41,56.64,1004.57
2024-10-25,19:22,31.77,64.15,1006.2,31.51,100,1006.11,32.78,67.68,1006.34,26.51,58.49,1005.11
2024-10-25,19:52,31.36,64.86,1006.76,31.14,100,1006.65,32.62,67.93,1006.85,26.01,59.24,1005.68
2024-10-25,20:22,31,65.06,1007.51,30.79,100,1007.34,32.44,68.01,1007.58,25.62,61.15,1006.4
2024-10-25,20:52,30.62,64.88,1007.68,30.42,100,1007.52,32.25,67.82,1007.76,25.57,61.58,1006.58
2024-10-25,21:22,30.66,65.77,1007.59,30.08,100,1007.46,32.08,67.82,1007.66,25.41,62.53,1006.46
2024-10-25,21:52,30.67,67.09,1007.78,29.75,100,1007.63,31.75,67.93,1007.87,24.94,62.55,1006.67
2024-10-25,22:22,30.04,67.57,1007.84,29.45,100,1007.68,31.82,67.99,1007.91,24.5,64.6,1006.72
2024-10-25,22:52,29.6,67.44,1008.21,29.11,100,1008.04,31.65,68.04,1008.31,24.38,65.06,1007.08
2024-10-25,23:22,29.31,67.19,1008.27,28.78,100,1008.13,31.46,68.03,1008.38,24,66,1007.18
2024-10-25,23:52,29.24,66.93,1008.04,28.45,100,1007.95,31.3,68.28,1008.15,23.34,67.94,1006.93
2024-10-26,00:22,28.91,66.85,1007.89,28.1,100,1007.7,30.98,68.25,1007.96,23.36,67.52,1006.73
2024-10-26,00:52,28.61,67.25,1007.42,27.82,100,1007.23,30.68,68.14,1007.44,22.84,68.88,1006.27
2024-10-26,01:22,28.98,66.58,1007.54,27.51,100,1007.48,30.34,68.29,1007.67,22.72,68.78,1006.46
2024-10-26,01:52,28.8,66.11,1007.82,27.24,100,1007.69,30.14,68.36,1007.87,22.42,69.51,1006.79
2024-10-26,02:22,28.69,64.81,1007.85,26.97,100,1007.75,29.72,68.52,1007.95,22.6,70.8,1006.8
2024-10-26,02:52,28.39,65.7,1008.04,26.76,100,1007.9,29.42,68.56,1008.08,22.78,70.46,1006.94
2024-10-26,03:22,28.34,65.62,1008.54,26.53,100,1008.4,29.29,68.69,1008.59,22.42,70.76,1007.46
2024-10-26,03:52,28.59,67.01,1008.57,26.33,100,1008.42,29.04,68.67,1008.61,22.59,67.66,1007.49
2024-10-26,04:22,28.02,66.35,1009.1,26.13,100,1008.99,28.66,68.85,1009.11,23,58.12,1008.02
2024-10-26,04:52,27.43,64.65,1010.18,25.87,100,1010.12,28.27,68.94,1010.32,21.99,60.15,1009.08
2024-10-26,05:22,26.74,64,1010.54,25.53,100,1010.41,27.85,69.03,1010.61,20.51,55.16,1009.36
2024-10-26,05:52,25.89,64.11,1010.74,25,100,1010.61,27.27,68.97,1010.78,20.16,57.3,1009.61
2024-10-26,06:22,25.28,64.36,1011.6,24.53,100,1011.41,27.12,68.76,1011.59,20.6,55.62,1010.38
2024-10-26,06:52,24.79,64.51,1012.14,24.21,100,1011.96,26.77,69.04,1012.12,20.78,54.54,1011
2024-10-26,07:22,24.62,64.59,1012.97,24,100,1012.78,26.69,69.48,1012.95,21.4,54.09,1011.75
2024-10-26,07:52,25.07,65.21,1013.42,23.94,100,1013.25,26.63,69.69,1013.5,21.58,48.59,1012.21
2024-10-26,08:22,25.91,64.04,1013.48,23.88,100,1013.37,26.68,69.9,1013.58,21.72,43.7,1012.38
2024-10-26,08:52,26.42,63.06,1013.93,23.77,100,1013.79,26.75,70.12,1014.02,22.18,43.4,1012.82
2024-10-26,09:22,26.63,63.42,1013.92,23.82,100,1013.82,26.99,70.08,1014,22.56,44.09,1012.77
2024-10-26,09:52,27.08,63.6,1013.96,23.95,100,1013.88,27.35,70.31,1014.07,23.16,42.88,1012.83
2024-10-26,10:22,27.45,62.52,1013.84,24.2,100,1013.75,27.67,70.52,1013.9,23.64,40.2,1012.71
2024-10-26,10:52,27.67,61.94,1013.56,24.49,100,1013.49,27.92,70.57,1013.65,24.42,39.53,1012.44
2024-10-26,11:22,27.71,61.3,1013.29,24.83,100,1013.19,27.94,70.83,1013.4,25.34,37.43,1012.17
2024-10-26,11:52,28.14,62.17,1013.12,25.26,100,1012.99,28.18,71.17,1013.18,26.47,41.85,1012
2024-10-26,12:22,28.49,63.37,1013.06,25.73,100,1013,28.46,71.34,1013.2,26.76,40.96,1011.97
2024-10-26,12:52,28.84,63.89,1013.04,26.15,100,1013,28.65,71.45,1013.21,26.81,39.19,1011.96
2024-10-26,13:22,29,65.06,1012.99,26.57,100,1012.89,28.99,71.51,1013.08,26.74,38.93,1011.88
2024-10-26,13:52,29.17,65.52,1013.17,26.83,100,1013.03,29.24,71.7,1013.24,26.64,39.19,1012
2024-10-26,14:22,29.16,66.41,1013.2,27.06,100,1013.09,29.43,72.08,1013.31,26.66,38.9,1012.07
2024-10-26,14:52,29.26,66.98,1013,27.29,100,1012.9,29.55,72.07,1013.09,26.95,38.99,1011.85
2024-10-26,15:22,29.48,66.99,1012.93,27.46,100,1012.84,29.66,72.31,1013.06,26.72,43.54,1011.83
2024-10-26,15:52,29.74,67.55,1013.2,27.67,100,1013.07,29.79,72.44,1013.29,26.74,42.35,1012.06
2024-10-26,16:22,29.89,67.52,1013.85,27.81,100,1013.79,29.88,72.64,1013.96,26.38,43.2,1012.68
2024-10-26,16:52,29.95,67.89,1014.37,27.94,100,1014.28,30.01,72.6,1014.48,25.94,44.41,1013.25
2024-10-26,17:22,29.83,67.57,1014.95,27.96,100,1014.83,30.03,72.71,1015.09,24.9,44.93,1013.86
2024-10-26,17:52,29.67,67.5,1015.4,27.96,100,1015.32,30.12,72.72,1015.53,24.38,45.73,1014.25
2024-10-26,18:22,29.66,67.57,1016.04,27.81,100,1015.9,30.15,72.73,1016.11,23.72,47.1,1014.9
2024-10-26,18:52,30.2,67.68,1016.55,27.69,100,1016.45,30.33,72.76,1016.64,22.65,51.06,1015.4
2024-10-26,19:22,29.78,68.94,1017.06,27.52,100,1016.95,30.59,72.66,1017.16,22.14,53.62,1015.89
2024-10-26,19:52,29.23,69.02,1017.68,27.33,100,1017.55,30.54,72.29,1017.75,21.83,55.5,1016.48
2024-10-26,20:22,29.42,68.41,1018.26,27.15,100,1018.19,30.58,71.95,1018.34,21.36,57.09,1017.15
2024-10-26,20:52,28.92,69.48,1018.97,26.86,100,1018.79,30.27,71.47,1019.05,20.92,58.91,1017.81
2024-10-26,21:22,28.43,70.08,1019.31,26.62,100,1019.16,30.03,71.14,1019.34,20.33,60.32,1018.12
2024-10-26,21:52,28.07,68.43,1019.54,26.39,100,1019.43,30.03,71,1019.63,19.84,62.11,1018.35
2024-10-26,22:22,28.45,67.48,1019.91,25.96,100,1019.85,29.62,70.58,1020,19.54,62.14,1018.73
2024-10-26,22:52,28.76,66.21,1020.28,25.52,100,1020.18,29.04,70.63,1020.37,19.14,63.93,1019.08
2024-10-26,23:22,28,66.56,1020.26,25.16,100,1020.14,28.84,70.19,1020.34,19.04,64.42,1019.05
2024-10-26,23:52,28.09,66.93,1020.4,24.81,100,1020.25,28.52,70.1,1020.46,19.37,65.36,1019.25
2024-10-27,00:22,27.93,64.5,1020.27,24.53,100,1020.16,27.83,70.19,1020.35,19.53,64.98,1019.11
2024-10-27,00:52,27.51,64.84,1020.07,24.28,100,1019.96,28.04,70.2,1020.11,19.45,65.72,1018.96
2024-10-27,01:22,27.66,65.04,1019.96,24.14,100,1019.84,28.04,69.96,1020.01,19.09,65.84,1018.83
2024-10-27,01:52,27.63,64.65,1019.81,23.95,100,1019.71,27.57,69.81,1019.9,18.51,66.28,1018.72
2024-10-27,02:22,27.57,64.71,1019.72,23.69,100,1019.63,27.45,69.78,1019.79,17.93,66.69,1018.64
2024-10-27,02:52,26.97,63.73,1019.65,23.38,100,1019.6,27.18,69.69,1019.69,17.47,67.12,1018.57
2024-10-27,03:22,26.73,63.48,1019.88,23.03,100,1019.77,26.73,69.57,1019.95,16.95,66.67,1018.75
2024-10-27,03:52,25.86,64.83,1020.19,22.63,100,1020.1,25.92,69.69,1020.26,16.71,67.92,1019.02
2024-10-27,04:22,25.56,64.17,1020.3,22.21,100,1020.22,25.49,69.7,1020.4,16.66,68.05,1019.12
2024-10-27,04:52,24.69,64.13,1020.56,21.78,100,1020.49,25.01,69.85,1020.65,16.27,67.56,1019.41
2024-10-27,05:22,24.24,63.6,1020.81,21.37,100,1020.74,24.39,69.88,1020.86,16.14,67.45,1019.68
2024-10-27,05:52,23.81,64.15,1021.35,20.99,100,1021.21,24.3,69.92,1021.38,15.91,67.94,1020.14
2024-10-27,06:22,23.1,64.29,1021.71,20.65,100,1021.5,24,69.85,1021.67,16.51,69.58,1020.42
2024-10-27,06:52,22.29,64.47,1022.1,20.45,100,1021.95,24.28,69.99,1022.08,16.89,68.31,1020.87
2024-10-27,07:22,22.97,66.34,1022.39,20.49,100,1022.22,24.8,69.95,1022.31,17.33,68.79,1021.11
2024-10-27,07:52,24.68,66.86,1022.62,20.58,100,1022.55,25.59,69.81,1022.62,18.11,68.26,1021.49
2024-10-27,08:22,25.94,65.56,1022.82,20.97,100,1022.86,26.43,69.77,1022.96,19.2,64.34,1021.76
2024-10-27,08:52,26.48,64.43,1022.92,21.36,100,1022.93,26.66,69.86,1023.07,20.13,57.58,1021.93
2024-10-27,09:22,26.8,64.27,1022.83,21.75,100,1022.81,26.94,69.77,1022.98,20.8,53.36,1021.77
2024-10-27,09:52,26.82,67.08,1022.95,22.15,100,1022.88,27.36,69.69,1023.03,21.49,47.69,1021.82
2024-10-27,10:22,27.25,65.17,1022.82,22.42,100,1022.75,27.3,69.27,1022.93,22.4,43.94,1021.79
2024-10-27,10:52,27.61,66.74,1022.42,22.85,100,1022.4,27.67,69.4,1022.51,23.23,41.1,1021.43
2024-10-27,11:22,27.78,68.5,1022.34,23.33,100,1022.29,27.65,69.74,1022.42,24.25,40.24,1021.27
2024-10-27,11:52,28.11,66.92,1022.1,23.88,100,1022.03,27.85,70.24,1022.12,25.51,39.14,1021
2024-10-27,12:22,28.4,66.32,1021.66,24.5,100,1021.61,28.12,70.58,1021.7,25.43,36.31,1020.6
2024-10-27,12:52,28.75,66.72,1021.18,25.04,100,1021.12,28.4,70.78,1021.25,25.54,40.45,1020.17
2024-10-27,13:22,29.06,69.1,1020.72,25.44,100,1020.7,28.64,70.82,1020.84,25.54,36.44,1019.72
2024-10-27,13:52,29.15,68.71,1020.52,25.78,100,1020.44,28.81,71.16,1020.62,25.68,39.35,1019.47
2024-10-27,14:22,29.09,68.24,1020.47,26.09,100,1020.37,28.93,71.37,1020.56,25.57,37.21,1019.37
2024-10-27,14:52,29.31,66.55,1020.19,26.33,100,1020.17,29.14,71.52,1020.3,25.56,36.81,1019.21
2024-10-27,15:22,29.44,67.32,1020.11,26.54,100,1020.06,29.17,71.92,1020.21,25.93,37.99,1019.08
2024-10-27,15:52,29.56,66.64,1020.04,26.75,100,1019.97,29.27,72.08,1020.1,25.99,37.48,1018.95
2024-10-27,16:22,29.76,68.36,1019.91,26.99,100,1019.88,29.28,72.37,1020.06,26.6,40.76,1018.9
2024-10-27,16:52,29.81,69.26,1019.89,27.31,100,1019.87,29.1,71.75,1020.03,25.93,41.94,1018.84
2024-10-27,17:22,29.97,68.83,1020.05,27.49,100,1020.02,29.41,71.78,1020.15,25.13,44.77,1019.07
2024-10-27,17:52,30.2,67.33,1020.29,27.51,100,1020.2,29.42,71.53,1020.35,24.62,46.87,1019.14
2024-10-27,18:22,30.23,71.18,1020.51,27.48,100,1020.47,29.79,71.51,1020.61,23.51,50.71,1019.36
2024-10-27,18:52,29.73,69.43,1020.33,27.4,100,1020.3,29.84,71.7,1020.42,22.6,55.04,1019.22
2024-10-27,19:22,29.83,71.03,1020.37,27.23,100,1020.25,30.17,71.9,1020.44,21.92,57.51,1019.28
2024-10-27,19:52,29.98,70.98,1020.61,27.02,100,1020.54,29.55,71.48,1020.68,21.38,59.04,1019.49
2024-10-27,20:22,29.43,69.58,1020.6,26.8,100,1020.52,29.48,71.27,1020.71,20.95,60.7,1019.5
2024-10-27,20:52,28.96,68.13,1020.78,26.49,100,1020.72,29.31,70.97,1020.89,20.87,63.29,1019.69
2024-10-27,21:22,28.53,67.76,1021,26.25,100,1020.89,29.3,70.87,1021.02,21.01,64.57,1019.86
2024-10-27,21:52,28.28,69.05,1020.99,26.06,100,1020.9,29.4,70.38,1021.02,21.13,64.99,1019.84
2024-10-27,22:22,28.92,73.37,1021.12,25.91,100,1021.03,29.41,70.03,1021.17,21.08,64.48,1020.04
2024-10-27,22:52,29.6,74.04,1020.93,25.75,100,1020.87,29.27,69.79,1021.06,21.01,65.19,1019.86
2024-10-27,23:22,29,73.12,1020.72,25.58,100,1020.6,29.06,69.52,1020.73,21.05,66.59,1019.56
2024-10-27,23:52,28.85,74.59,1020.29,25.43,100,1020.22,29.11,69.35,1020.33,21.02,68.28,1019.21
2024-10-28,00:22,28.21,73.13,1019.87,25.3,100,1019.76,29.1,69.23,1019.93,20.88,69.7,1018.78
2024-10-28,00:52,28.09,72.97,1019.74,25.17,100,1019.62,29.01,68.95,1019.75,20.79,69.14,1018.62
2024-10-28,01:22,27.99,69.07,1019.36,25.03,100,1019.29,28.9,68.74,1019.41,20.26,68.56,1018.24
2024-10-28,01:52,27.94,70.72,1018.98,24.87,100,1018.87,28.69,68.66,1019,19.61,68.78,1017.83
2024-10-28,02:22,27.52,72.11,1018.78,24.56,100,1018.66,28.18,68.64,1018.77,19.24,69.99,1017.66
2024-10-28,02:52,27.23,73.28,1018.4,24.22,100,1018.26,27.88,68.76,1018.43,18.86,70.79,1017.27
2024-10-28,03:22,26.72,72.54,1018.33,23.89,100,1018.17,27.54,69,1018.31,18.8,70.06,1017.21
2024-10-28,03:52,26.5,69.27,1018.4,23.6,100,1018.24,27.1,68.86,1018.32,18.63,70.94,1017.19
2024-10-28,04:22,26,67.2,1018.32,23.29,100,1018.18,26.69,68.9,1018.31,18.35,70.84,1017.17
2024-10-28,04:52,25.09,68.51,1018.52,23,100,1018.32,26.21,69.19,1018.44,17.91,71.28,1017.29
2024-10-28,05:22,24.05,66.2,1018.71,22.68,100,1018.5,25.67,69.29,1018.62,17.79,71.2,1017.48
2024-10-28,05:52,23.38,66.54,1018.88,22.57,100,1018.74,25.22,69.48,1018.89,17.68,72.1,1017.66
2024-10-28,06:22,22.81,66.63,1019.35,22.2,100,1019.22,24.95,69.63,1019.27,18.27,73.18,1018.12
2024-10-28,06:52,22.64,67.45,1019.65,21.97,100,1019.46,24.74,69.83,1019.57,18.87,73.31,1018.45
2024-10-28,07:22,24.4,69.26,1019.6,22,100,1019.51,25.47,70,1019.62,19.68,72.5,1018.48
2024-10-28,07:52,26.39,69.32,1019.48,22.17,100,1019.4,26.08,70.19,1019.49,20.24,69.52,1018.4
2024-10-28,08:22,26.67,68.13,1019.22,22.34,100,1019.16,26.2,70.35,1019.22,21.09,69.87,1018.21
2024-10-28,08:52,26.79,70,1019,22.61,100,1018.93,26.6,70.4,1019.06,21.97,68.47,1017.93
2024-10-28,09:22,26.66,69.38,1018.77,22.92,100,1018.68,26.51,70.48,1018.8,22.87,66.57,1017.79
2024-10-28,09:52,27.04,68.16,1018.65,23.31,100,1018.56,26.62,70.84,1018.68,23.38,62.97,1017.66
2024-10-28,10:22,27.16,68.27,1018.49,23.72,100,1018.39,26.73,71.21,1018.51,24.41,60.57,1017.49
2024-10-28,10:52,27.65,68.79,1018.13,24.2,100,1018.07,27.08,71.67,1018.17,25.14,58.73,1017.16
2024-10-28,11:22,27.93,70.14,1017.78,24.69,100,1017.67,27.38,72.34,1017.84,26.14,58.99,1016.84
2024-10-28,11:52,28.14,71.32,1017.29,25.27,100,1017.16,27.76,72.48,1017.35,26.88,56.77,1016.35
2024-10-28,12:22,28.56,71.94,1017.03,25.83,100,1016.88,28.23,72.93,1017.05,27.49,56.49,1016.11
2024-10-28,12:52,29.16,72.34,1016.51,26.43,100,1016.3,28.77,73.31,1016.5,27.51,55.04,1015.54
2024-10-28,13:22,29.55,72.27,1016.05,26.96,100,1015.91,29.03,73.56,1016.09,27.4,56.05,1015.14
2024-10-28,13:52,29.88,71.57,1015.76,27.33,100,1015.65,29.36,73.72,1015.83,28.01,54.83,1014.86
2024-10-28,14:22,30.23,71.45,1015.51,27.72,100,1015.43,29.67,73.96,1015.57,28.13,58.48,1014.64
2024-10-28,14:52,30.5,72.53,1015.23,28.12,100,1015.12,30,74.31,1015.27,28.62,56.42,1014.28
2024-10-28,15:22,30.71,72.08,1015.19,28.29,100,1015.11,30.32,74.43,1015.25,27.9,57.09,1014.3
2024-10-28,15:52,30.79,72.01,1014.88,28.54,100,1014.8,30.51,74.63,1014.96,27.97,56.09,1013.95
2024-10-28,16:22,30.87,72.56,1014.77,28.73,100,1014.66,30.81,74.86,1014.81,28.07,56.66,1013.83
2024-10-28,16:52,30.91,72.06,1014.79,28.93,100,1014.72,30.86,75,1014.89,27.65,56.59,1013.89
2024-10-28,17:22,31,71.96,1014.88,29.11,100,1014.79,30.95,75.11,1014.93,26.87,57.77,1013.93
2024-10-28,17:52,30.95,72.62,1015.09,29.19,100,1014.97,30.98,75.19,1015.11,26.6,59,1014.13
2024-10-28,18:22,30.91,73.51,1015.15,29.12,100,1015.09,31,75.25,1015.22,25.79,62.21,1014.15
2024-10-28,18:52,30.92,74.2,1015.55,29.13,100,1015.43,31.17,75.43,1015.57,25.22,64.14,1014.54
2024-10-28,19:22,30.84,74.16,1015.76,28.9,100,1015.69,31.22,75.55,1015.77,24.84,65.65,1014.76
2024-10-28,19:52,30.67,75.5,1016.07,28.79,100,1015.99,31.16,75.5,1016.14,24.34,67.31,1015.1
2024-10-28,20:22,30.2,75.21,1016.21,28.62,100,1016.16,30.97,75.7,1016.29,23.98,68.55,1015.27
2024-10-28,20:52,29.83,74.67,1016.49,28.44,100,1016.44,30.69,75.57,1016.52,23.48,70.22,1015.52
2024-10-28,21:22,29.53,73.87,1016.76,28.17,100,1016.64,30.63,75.49,1016.78,23.13,70.29,1015.74
2024-10-28,21:52,29.24,73.92,1016.89,27.94,100,1016.72,30.4,75.51,1016.84,22.63,72.31,1015.86
2024-10-28,22:22,29.1,74.64,1016.81,27.62,100,1016.63,30.17,75.25,1016.8,22.58,73.41,1015.76
2024-10-28,22:52,28.99,77.63,1016.72,27.39,100,1016.56,29.94,75.12,1016.67,22.42,74.54,1015.67
2024-10-28,23:22,28.86,76.1,1016.55,27.15,100,1016.4,29.76,74.96,1016.52,22.38,73.81,1015.53
2024-10-28,23:52,28.78,75.47,1016.3,26.96,100,1016.08,29.59,74.68,1016.23,22.15,73.99,1015.23
2024-10-29,00:22,28.71,74.94,1016.01,26.81,100,1015.82,29.32,74.65,1015.99,22.26,74.69,1014.93
2024-10-29,00:52,28.75,74.69,1015.72,26.69,100,1015.58,29.13,74.68,1015.69,22.36,75.73,1014.78
2024-10-29,01:22,28.95,76.95,1015.46,26.58,100,1015.27,29.03,74.64,1015.44,22.2,75.18,1014.5
2024-10-29,01:52,28.43,76.2,1015.16,26.44,100,1014.96,28.84,74.48,1015.09,21.85,75.21,1014.12
2024-10-29,02:22,28.59,76.21,1014.79,26.25,100,1014.66,28.72,74.6,1014.79,21.71,75.52,1013.77
2024-10-29,02:52,28.23,75.82,1014.62,26.04,100,1014.43,28.7,74.64,1014.64,21.71,76.41,1013.63
2024-10-29,03:22,28.09,75.85,1014.41,25.86,100,1014.23,28.42,74.53,1014.4,21.62,76.24,1013.43
2024-10-29,03:52,27.91,76.5,1014.54,25.68,100,1014.34,28.04,74.64,1014.51,21.34,75.97,1013.48
2024-10-29,04:22,27.51,75.14,1014.76,25.46,100,1014.52,27.82,74.78,1014.73,21.39,76.48,1013.74
2024-10-29,04:52,27.02,74.73,1015.12,25.26,100,1014.88,27.53,74.92,1015.1,21.36,76.7,1014.1
2024-10-29,05:22,26.59,74.51,1015.39,25.11,100,1015.15,27.33,74.87,1015.37,21.3,77.21,1014.36
2024-10-29,05:52,26.08,74.67,1015.71,24.95,100,1015.48,27.19,75.02,1015.71,21.1,76.96,1014.65
2024-10-29,06:22,25.72,74.31,1016.1,24.74,100,1015.91,26.95,75.17,1016.08,21.33,77.95,1015.07
2024-10-29,06:52,25.46,74.46,1016.55,24.65,100,1016.34,26.81,75.37,1016.47,21.93,78.08,1015.51
2024-10-29,07:22,25.41,74.71,1016.73,24.68,100,1016.53,26.73,75.48,1016.71,22.44,77.47,1015.69
2024-10-29,07:52,26.4,77.41,1016.7,24.79,100,1016.61,26.75,75.74,1016.74,22.91,76.74,1015.74
2024-10-29,08:22,27.22,76.05,1016.89,24.95,100,1016.75,27.09,75.92,1016.84,23.23,76.61,1015.94
2024-10-29,08:52,27.75,75.32,1016.9,25.1,100,1016.75,27.58,75.94,1016.81,23.65,75.15,1015.94
2024-10-29,09:22,27.85,75.02,1016.71,25.23,100,1016.53,27.89,76.19,1016.73,24.47,72.93,1015.76
2024-10-29,09:52,27.86,76.59,1016.57,25.49,100,1016.43,28.03,76.17,1016.6,25.29,72.64,1015.61
2024-10-29,10:22,28.27,77.38,1016.31,25.78,100,1016.14,28.19,76.32,1016.3,26.37,70.43,1015.46
